210908,000025.354,333,00098765,555,2,051.979,,,,,,
210908,000044.304,333,00098765,555,2,055.651,,,,,,
210908,000058.479,333,00098765,555,2,068.407,,,,,,
210908,000154.699,333,00098765,555,2,048.199,,,,,,
210908,000419.117,333,00098765,555,2,051.221,,,,,,
210908,000558.410,333,00098765,555,1,020.031,,,,,,
210908,000810.055,333,00098765,555,2,052.408,,,,,,
210908,001057.740,333,00098765,555,1,000.000,,,,,,
210908,001223.475,333,00098765,555,2,057.753,,,,,,
210908,001359.899,333,00098765,555,2,056.479,,,,,,
210908,001725.575,333,00098765,555,1,024.647,,,,,,
210908,001914.894,333,00098765,555,1,008.060,,,,,,
210908,002155.094,333,00098765,555,1,018.212,,,,,,
210908,002157.417,333,00098765,555,1,017.747,,,,,,
210908,002218.071,333,00098765,555,3,000.000,,,,,,
210908,003342.984,333,00098765,555,1,014.082,,,,,,
210908,003909.084,333,00098765,555,2,050.767,,,,,,
210908,004022.374,333,00098765,555,2,059.035,,,,,,
210908,004155.511,333,00098765,555,1,013.215,,,,,,
210908,004436.908,333,00098765,555,2,050.565,,,,,,
210908,004645.045,333,00098765,555,2,059.605,,,,,,
210908,004735.058,333,00098765,555,3,000.000,,,,,,
210908,004803.627,333,00098765,555,2,041.010,,,,,,
210908,005806.138,333,00098765,555,2,018.198,,,,,,
210908,010136.764,333,00098765,555,2,043.612,,,,,,
210908,011110.338,333,00098765,555,1,000.000,,,,,,
210908,011332.508,333,00098765,555,1,013.026,,,,,,
210908,011539.389,333,00098765,555,2,050.579,,,,,,
210908,011916.828,333,00098765,555,1,022.426,,,,,,
210908,012842.964,333,00098765,555,1,020.142,,,,,,
210908,013729.056,333,00098765,555,2,061.296,,,,,,
210908,013823.965,333,00098765,555,2,061.704,,,,,,
210908,015006.326,333,00098765,555,1,017.623,,,,,,
210908,015258.403,333,00098765,555,2,061.154,,,,,,
210908,020434.997,333,00098765,555,2,052.981,,,,,,
210908,020825.591,333,00098765,555,2,047.460,,,,,,
210908,021244.360,333,00098765,555,2,048.354,,,,,,
210908,023003.394,333,00098765,555,2,054.275,,,,,,
210908,023422.334,333,00098765,555,2,043.606,,,,,,
210908,023918.203,333,00098765,555,1,000.000,,,,,,
210908,023945.693,333,00098765,555,2,052.172,,,,,,
210908,024016.368,333,00098765,555,3,000.000,,,,,,
210908,024146.097,333,00098765,555,1,018.113,,,,,,
210908,025325.856,333,00098765,555,1,021.082,,,,,,
210908,030000.302,333,00098765,555,1,050.707,,,,,,
210908,030238.958,333,00098765,555,2,051.821,,,,,,
210908,030349.481,333,00098765,555,2,055.872,,,,,,
210908,030655.633,333,00098765,555,2,049.072,,,,,,
210908,031008.672,333,00098765,555,1,020.930,,,,,,
210908,031304.789,333,00098765,555,2,054.692,,,,,,
210908,031329.117,333,00098765,555,2,054.202,,,,,,
210908,033009.178,333,00098765,555,1,019.897,,,,,,
210908,033525.312,333,00098765,555,1,000.000,,,,,,
210908,034404.963,333,00098765,555,2,053.384,,,,,,
210908,035812.207,333,00098765,555,2,000.000,,,,,,
210908,040126.956,333,00098765,555,2,049.595,,,,,,
210908,041639.470,333,00098765,555,2,050.832,,,,,,
210908,043112.714,333,00098765,555,2,055.916,,,,,,
210908,043206.415,333,00098765,555,2,062.762,,,,,,
210908,043525.303,333,00098765,555,2,051.758,,,,,,
210908,043829.708,333,00098765,555,2,017.072,,,,,,
210908,044232.770,333,00098765,555,2,053.236,,,,,,
210908,044239.664,333,00098765,555,1,000.000,,,,,,
210908,044614.498,333,00098765,555,1,013.162,,,,,,
210908,044953.901,333,00098765,555,2,055.992,,,,,,
210908,045052.813,333,00098765,555,1,020.947,,,,,,
210908,045103.730,333,00098765,555,2,056.362,,,,,,
210908,045701.037,333,00098765,555,1,010.786,,,,,,
210908,050128.409,333,00098765,555,2,054.708,,,,,,
210908,050240.896,333,00098765,555,2,046.623,,,,,,
210908,050504.339,333,00098765,555,1,000.000,,,,,,
210908,050751.050,333,00098765,555,1,011.446,,,,,,
210908,051020.980,333,00098765,555,1,015.191,,,,,,
210908,051022.420,333,00098765,555,1,000.000,,,,,,
210908,051150.657,333,00098765,555,2,048.223,,,,,,
210908,051236.912,333,00098765,555,1,000.000,,,,,,
210908,051239.898,333,00098765,555,2,052.322,,,,,,
210908,051344.612,333,00098765,555,3,023.951,,,,,,
210908,051600.903,333,00098765,555,1,021.498,,,,,,
210908,051711.953,333,00098765,555,3,019.041,,,,,,
210908,051740.197,333,00098765,555,1,010.990,,,,,,
210908,051945.399,333,00098765,555,1,000.000,,,,,,
210908,052411.134,333,00098765,555,1,057.532,,,,,,
210908,052705.574,333,00098765,555,2,033.466,,,,,,
210908,052856.693,333,00098765,555,2,058.914,,,,,,
210908,053018.271,333,00098765,555,1,014.841,,,,,,
210908,053145.893,333,00098765,555,3,022.123,,,,,,
210908,053424.966,333,00098765,555,2,014.366,,,,,,
210908,053441.344,333,00098765,555,3,000.000,,,,,,
210908,053501.921,333,00098765,555,1,000.000,,,,,,
210908,053609.343,333,00098765,555,1,048.543,,,,,,
210908,053659.181,333,00098765,555,3,015.480,,,,,,
210908,053715.956,333,00098765,555,2,017.402,,,,,,
210908,053737.736,333,00098765,555,2,038.052,,,,,,
210908,053827.603,333,00098765,555,1,054.827,,,,,,
210908,053831.291,333,00098765,555,2,054.189,,,,,,
210908,053950.968,333,00098765,555,2,021.021,,,,,,
210908,054045.276,333,00098765,555,1,023.729,,,,,,
210908,054038.822,333,00098765,555,1,016.835,,,,,,
210908,054141.981,333,00098765,555,2,052.377,,,,,,
210908,054216.735,333,00098765,555,2,017.357,,,,,,
210908,054247.585,333,00098765,555,2,017.035,,,,,,
210908,054509.586,333,00098765,555,1,020.254,,,,,,
210908,054545.669,333,00098765,555,1,000.000,,,,,,
210908,054635.735,333,00098765,555,2,027.256,,,,,,
210908,054646.980,333,00098765,555,1,018.140,,,,,,
210908,054916.657,333,00098765,555,1,000.000,,,,,,
210908,055032.913,333,00098765,555,1,013.225,,,,,,
210908,055040.158,333,00098765,555,3,030.410,,,,,,
210908,055213.840,333,00098765,555,1,013.227,,,,,,
210908,055350.823,333,00098765,555,2,017.451,,,,,,
210908,055420.986,333,00098765,555,1,000.000,,,,,,
210908,055559.779,333,00098765,555,2,055.955,,,,,,
210908,055702.341,333,00098765,555,1,015.068,,,,,,
210908,055703.981,333,00098765,555,1,017.261,,,,,,
210908,055701.778,333,00098765,555,2,018.493,,,,,,
210908,055722.123,333,00098765,555,2,060.459,,,,,,
210908,055859.613,333,00098765,555,2,016.934,,,,,,
210908,055956.520,333,00098765,555,1,016.690,,,,,,
210908,055959.788,333,00098765,555,1,017.315,,,,,,
210908,055957.623,333,00098765,555,2,048.981,,,,,,
210908,060041.302,333,00098765,555,2,009.048,,,,,,
210908,060044.920,333,00098765,555,2,000.000,,,,,,
210908,060046.707,333,00098765,555,2,023.243,,,,,,
210908,060111.715,333,00098765,555,2,020.886,,,,,,
210908,060117.161,333,00098765,555,2,054.798,,,,,,
210908,060121.409,333,00098765,555,2,052.361,,,,,,
210908,060138.400,333,00098765,555,1,035.305,,,,,,
210908,060140.724,333,00098765,555,1,019.012,,,,,,
210908,060230.834,333,00098765,555,2,025.334,,,,,,
210908,060229.979,333,00098765,555,1,015.653,,,,,,
210908,060234.901,333,00098765,555,1,028.500,,,,,,
210908,060302.142,333,00098765,555,1,030.298,,,,,,
210908,060330.119,333,00098765,555,1,011.944,,,,,,
210908,060332.085,333,00098765,555,1,000.000,,,,,,
210908,060356.577,333,00098765,555,3,020.791,,,,,,
210908,060405.681,333,00098765,555,1,004.962,,,,,,
210908,060425.176,333,00098765,555,2,015.605,,,,,,
210908,060513.144,333,00098765,555,1,036.981,,,,,,
210908,060555.345,333,00098765,555,1,017.605,,,,,,
210908,060600.066,333,00098765,555,3,050.446,,,,,,
210908,060559.103,333,00098765,555,1,009.183,,,,,,
210908,060604.402,333,00098765,555,3,033.326,,,,,,
210908,060643.305,333,00098765,555,2,000.000,,,,,,
210908,060653.547,333,00098765,555,1,022.796,,,,,,
210908,060650.312,333,00098765,555,2,017.798,,,,,,
210908,060656.411,333,00098765,555,2,051.849,,,,,,
210908,060815.484,333,00098765,555,3,016.769,,,,,,
210908,060823.260,333,00098765,555,1,000.000,,,,,,
210908,061009.034,333,00098765,555,1,000.000,,,,,,
210908,061006.488,333,00098765,555,2,021.003,,,,,,
210908,061013.441,333,00098765,555,1,000.000,,,,,,
210908,061012.456,333,00098765,555,2,000.000,,,,,,
210908,061140.481,333,00098765,555,1,000.000,,,,,,
210908,061143.212,333,00098765,555,1,012.547,,,,,,
210908,061142.023,333,00098765,555,2,036.683,,,,,,
210908,061144.928,333,00098765,555,2,047.553,,,,,,
210908,061150.273,333,00098765,555,1,051.160,,,,,,
210908,061228.596,333,00098765,555,1,020.979,,,,,,
210908,061234.120,333,00098765,555,2,063.945,,,,,,
210908,061248.894,333,00098765,555,3,000.000,,,,,,
210908,061311.876,333,00098765,555,1,000.000,,,,,,
210908,061314.269,333,00098765,555,1,000.000,,,,,,
210908,061317.658,333,00098765,555,1,000.000,,,,,,
210908,061342.637,333,00098765,555,1,020.110,,,,,,
210908,061347.298,333,00098765,555,1,034.998,,,,,,
210908,061417.120,333,00098765,555,1,016.109,,,,,,
210908,061423.569,333,00098765,555,1,018.288,,,,,,
210908,061502.355,333,00098765,555,1,015.364,,,,,,
210908,061501.372,333,00098765,555,2,018.397,,,,,,
210908,061522.965,333,00098765,555,1,018.489,,,,,,
210908,061525.354,333,00098765,555,1,000.000,,,,,,
210908,061547.648,333,00098765,555,2,049.936,,,,,,
210908,061616.423,333,00098765,555,2,015.856,,,,,,
210908,061702.660,333,00098765,555,1,022.680,,,,,,
210908,061700.842,333,00098765,555,1,023.285,,,,,,
210908,061707.236,333,00098765,555,1,018.056,,,,,,
210908,061659.794,333,00098765,555,2,015.948,,,,,,
210908,061705.207,333,00098765,555,2,045.790,,,,,,
210908,061724.363,333,00098765,555,3,000.000,,,,,,
210908,061758.140,333,00098765,555,1,016.358,,,,,,
210908,061802.594,333,00098765,555,1,018.979,,,,,,
210908,061758.726,333,00098765,555,1,018.844,,,,,,
210908,061843.637,333,00098765,555,1,019.156,,,,,,
210908,061848.980,333,00098765,555,2,057.173,,,,,,
210908,061907.689,333,00098765,555,2,010.021,,,,,,
210908,062032.070,333,00098765,555,2,035.857,,,,,,
210908,062100.560,333,00098765,555,2,060.142,,,,,,
210908,062153.667,333,00098765,555,2,027.448,,,,,,
210908,062157.458,333,00098765,555,2,048.453,,,,,,
210908,062209.280,333,00098765,555,1,000.000,,,,,,
210908,062218.636,333,00098765,555,1,053.504,,,,,,
210908,062235.045,333,00098765,555,1,013.590,,,,,,
210908,062304.739,333,00098765,555,1,014.418,,,,,,
210908,062307.544,333,00098765,555,1,016.454,,,,,,
210908,062304.757,333,00098765,555,2,025.790,,,,,,
210908,062307.526,333,00098765,555,2,027.035,,,,,,
210908,062335.953,333,00098765,555,2,061.616,,,,,,
210908,062348.718,333,00098765,555,1,000.000,,,,,,
210908,062403.138,333,00098765,555,3,000.000,,,,,,
210908,062449.935,333,00098765,555,2,019.889,,,,,,
210908,062501.554,333,00098765,555,1,000.000,,,,,,
210908,062511.121,333,00098765,555,1,000.000,,,,,,
210908,062513.925,333,00098765,555,1,000.000,,,,,,
210908,062548.356,333,00098765,555,1,044.390,,,,,,
210908,062547.925,333,00098765,555,2,022.063,,,,,,
210908,062550.426,333,00098765,555,2,029.900,,,,,,
210908,062556.262,333,00098765,555,2,054.532,,,,,,
210908,062628.997,333,00098765,555,1,054.882,,,,,,
210908,062638.422,333,00098765,555,1,017.089,,,,,,
210908,062642.810,333,00098765,555,3,000.000,,,,,,
210908,062717.155,333,00098765,555,1,017.451,,,,,,
210908,062717.010,333,00098765,555,2,019.080,,,,,,
210908,062722.200,333,00098765,555,1,047.632,,,,,,
210908,062724.344,333,00098765,555,2,053.017,,,,,,
210908,062751.293,333,00098765,555,1,000.000,,,,,,
210908,062748.391,333,00098765,555,2,044.473,,,,,,
210908,062838.362,333,00098765,555,2,018.983,,,,,,
210908,062840.448,333,00098765,555,1,020.476,,,,,,
210908,062845.973,333,00098765,555,2,049.352,,,,,,
210908,062854.005,333,00098765,555,2,042.772,,,,,,
210908,062906.574,333,00098765,555,1,019.216,,,,,,
210908,062906.685,333,00098765,555,2,044.868,,,,,,
210908,062908.603,333,00098765,555,2,046.491,,,,,,
210908,063001.788,333,00098765,555,2,057.498,,,,,,
210908,063020.130,333,00098765,555,1,050.647,,,,,,
210908,063024.100,333,00098765,555,1,016.256,,,,,,
210908,063031.656,333,00098765,555,1,015.528,,,,,,
210908,063032.349,333,00098765,555,2,040.657,,,,,,
210908,063121.931,333,00098765,555,1,003.386,,,,,,
210908,063123.869,333,00098765,555,2,016.812,,,,,,
210908,063126.948,333,00098765,555,2,021.926,,,,,,
210908,063134.582,333,00098765,555,1,000.000,,,,,,
210908,063139.079,333,00098765,555,1,016.737,,,,,,
210908,063139.551,333,00098765,555,2,046.178,,,,,,
210908,063147.663,333,00098765,555,2,051.562,,,,,,
210908,063213.886,333,00098765,555,1,014.421,,,,,,
210908,063232.425,333,00098765,555,1,020.144,,,,,,
210908,063232.558,333,00098765,555,2,048.865,,,,,,
210908,063243.975,333,00098765,555,2,052.868,,,,,,
210908,063311.715,333,00098765,555,1,000.000,,,,,,
210908,063322.361,333,00098765,555,2,014.087,,,,,,
210908,063401.673,333,00098765,555,1,014.780,,,,,,
210908,063403.644,333,00098765,555,1,014.583,,,,,,
210908,063410.407,333,00098765,555,2,055.045,,,,,,
210908,063419.922,333,00098765,555,1,018.078,,,,,,
210908,063505.216,333,00098765,555,2,003.961,,,,,,
210908,063506.948,333,00098765,555,2,016.346,,,,,,
210908,063602.107,333,00098765,555,1,000.000,,,,,,
210908,063625.386,333,00098765,555,2,022.608,,,,,,
210908,063637.518,333,00098765,555,2,061.145,,,,,,
210908,063707.673,333,00098765,555,1,009.443,,,,,,
210908,063745.978,333,00098765,555,1,018.224,,,,,,
210908,063742.946,333,00098765,555,2,019.943,,,,,,
210908,063845.605,333,00098765,555,3,000.000,,,,,,
210908,063904.828,333,00098765,555,2,018.146,,,,,,
210908,063904.687,333,00098765,555,1,016.658,,,,,,
210908,063911.128,333,00098765,555,1,022.955,,,,,,
210908,063908.116,333,00098765,555,1,031.870,,,,,,
210908,063918.740,333,00098765,555,1,019.176,,,,,,
210908,063923.111,333,00098765,555,1,000.000,,,,,,
210908,063928.162,333,00098765,555,1,016.896,,,,,,
210908,063946.974,333,00098765,555,1,041.166,,,,,,
210908,064004.808,333,00098765,555,3,024.773,,,,,,
210908,064035.406,333,00098765,555,1,031.261,,,,,,
210908,064036.308,333,00098765,555,2,023.563,,,,,,
210908,064038.509,333,00098765,555,2,028.043,,,,,,
210908,064041.058,333,00098765,555,2,031.299,,,,,,
210908,064046.698,333,00098765,555,1,023.488,,,,,,
210908,064153.122,333,00098765,555,2,020.818,,,,,,
210908,064154.086,333,00098765,555,1,021.830,,,,,,
210908,064154.977,333,00098765,555,2,027.616,,,,,,
210908,064156.832,333,00098765,555,2,032.082,,,,,,
210908,064157.511,333,00098765,555,1,003.307,,,,,,
210908,064227.479,333,00098765,555,3,058.419,,,,,,
210908,064234.094,333,00098765,555,1,058.723,,,,,,
210908,064243.610,333,00098765,555,2,062.504,,,,,,
210908,064332.066,333,00098765,555,3,000.000,,,,,,
210908,064353.258,333,00098765,555,1,020.237,,,,,,
210908,064351.055,333,00098765,555,1,021.108,,,,,,
210908,064356.400,333,00098765,555,1,017.095,,,,,,
210908,064351.514,333,00098765,555,2,017.390,,,,,,
210908,064358.208,333,00098765,555,1,020.226,,,,,,
210908,064359.870,333,00098765,555,1,020.483,,,,,,
